pseudogroup,pubID,weeks,cluster,cluster_size
3.0,G002-988,16,IGHV1-2*02_IGLV2-14*01_18_7_True_G002-988_0,1
3.0,G002-988,16,IGHV1-2*02_IGLV2-23*01_16_7_True_G002-988_0,1
3.0,G002-988,16,IGHV1-2*02_IGLV2-8*01_14_7_True_G002-988_0,1
3.0,G002-988,16,IGHV1-2*04_IGKV1-33*01_13_7_True_G002-988_0,1
3.0,G002-988,16,IGHV1-2*04_IGKV1-33*01_13_7_True_G002-988_1,1
3.0,G002-988,16,IGHV1-2*04_IGKV1-33*01_14_7_True_G002-988_0,1
3.0,G002-988,16,IGHV1-2*04_IGKV1-33*01_15_7_True_G002-988_0,1
3.0,G002-988,16,IGHV1-2*04_IGKV1-33*01_15_7_True_G002-988_1,1
3.0,G002-988,16,IGHV1-2*04_IGKV1-33*01_16_7_True_G002-988_0,1
3.0,G002-988,16,IGHV1-2*04_IGKV1-5*01_14_7_True_G002-988_0,1
3.0,G002-988,16,IGHV1-2*04_IGKV1-5*01_15_7_True_G002-988_0,1
3.0,G002-988,16,IGHV1-2*04_IGKV1-5*01_15_7_True_G002-988_2,1
3.0,G002-988,16,IGHV1-2*04_IGKV1-5*01_16_7_True_G002-988_0,1
3.0,G002-988,16,IGHV1-2*04_IGKV1-5*01_17_7_True_G002-988_0,2
3.0,G002-988,16,IGHV1-2*04_IGKV1-5*01_17_7_True_G002-988_1,1
3.0,G002-988,16,IGHV1-2*04_IGKV1-5*01_17_7_True_G002-988_2,1
3.0,G002-988,16,IGHV1-2*04_IGKV1-5*01_17_7_True_G002-988_3,1
3.0,G002-988,16,IGHV1-2*04_IGKV1-5*01_23_7_True_G002-988_0,1
3.0,G002-988,16,IGHV1-2*04_IGKV1-5*01_25_7_True_G002-988_0,1
3.0,G002-988,16,IGHV1-2*04_IGKV1-5*03_16_7_True_G002-988_0,1
3.0,G002-988,16,IGHV1-2*04_IGKV1-5*03_16_7_True_G002-988_1,1
3.0,G002-988,16,IGHV1-2*04_IGKV3-11*01_16_7_True_G002-988_0,1
3.0,G002-988,16,IGHV1-2*04_IGKV3-15*01_15_7_True_G002-988_0,2
3.0,G002-988,16,IGHV1-2*04_IGKV3-15*01_15_7_True_G002-988_1,1
3.0,G002-988,16,IGHV1-2*04_IGKV3-15*01_18_7_True_G002-988_0,1
3.0,G002-988,16,IGHV1-2*04_IGKV3-20*01_13_7_True_G002-988_0,1
3.0,G002-988,16,IGHV1-2*04_IGKV3-20*01_14_7_True_G002-988_0,1
3.0,G002-988,16,IGHV1-2*04_IGKV3-20*01_14_7_True_G002-988_1,1
3.0,G002-988,16,IGHV1-2*04_IGKV3-20*01_15_7_True_G002-988_0,1
3.0,G002-988,16,IGHV1-2*04_IGKV3-20*01_16_7_True_G002-988_0,3
3.0,G002-988,16,IGHV1-2*04_IGKV3-20*01_17_7_True_G002-988_0,1
3.0,G002-988,16,IGHV1-2*04_IGKV3-20*01_17_7_True_G002-988_1,1
3.0,G002-988,16,IGHV1-2*04_IGKV3-20*01_17_7_True_G002-988_2,1
3.0,G002-988,16,IGHV1-2*04_IGKV3-20*01_17_7_True_G002-988_3,1
3.0,G002-988,16,IGHV1-2*04_IGKV3-20*01_18_7_True_G002-988_0,1
3.0,G002-988,16,IGHV1-2*04_IGKV3-20*01_19_7_True_G002-988_0,1
3.0,G002-988,16,IGHV1-2*04_IGKV3-20*01_20_7_True_G002-988_0,1
3.0,G002-988,16,IGHV1-2*04_IGKV3-20*01_20_7_True_G002-988_1,1
3.0,G002-988,16,IGHV1-2*04_IGKV3-20*01_22_7_True_G002-988_0,1
3.0,G002-988,16,IGHV1-2*04_IGKV3-20*01_23_7_True_G002-988_0,1
3.0,G002-988,16,IGHV1-2*04_IGLV2-11*01_16_7_True_G002-988_0,1
3.0,G002-988,16,IGHV1-2*04_IGLV2-14*01_14_7_True_G002-988_0,1
3.0,G002-997,16,IGHV1-2*02_IGKV1-27*01_15_7_True_G002-997_0,1
3.0,G002-997,16,IGHV1-2*02_IGKV1-33*01_13_7_True_G002-997_0,2
3.0,G002-997,16,IGHV1-2*02_IGKV1-33*01_13_7_True_G002-997_1,1
3.0,G002-997,16,IGHV1-2*02_IGKV1-33*01_13_7_True_G002-997_11,1
3.0,G002-997,16,IGHV1-2*02_IGKV1-33*01_13_7_True_G002-997_12,1
3.0,G002-997,16,IGHV1-2*02_IGKV1-33*01_13_7_True_G002-997_13,1
3.0,G002-997,16,IGHV1-2*02_IGKV1-33*01_13_7_True_G002-997_14,1
3.0,G002-997,16,IGHV1-2*02_IGKV1-33*01_13_7_True_G002-997_6,1
3.0,G002-997,16,IGHV1-2*02_IGKV1-33*01_13_7_True_G002-997_7,1
3.0,G002-997,16,IGHV1-2*02_IGKV1-33*01_13_7_True_G002-997_8,1
3.0,G002-997,16,IGHV1-2*02_IGKV1-33*01_14_7_True_G002-997_1,1
3.0,G002-997,16,IGHV1-2*02_IGKV1-33*01_14_7_True_G002-997_11,1
3.0,G002-997,16,IGHV1-2*02_IGKV1-33*01_14_7_True_G002-997_6,1
3.0,G002-997,16,IGHV1-2*02_IGKV1-33*01_15_7_True_G002-997_0,1
3.0,G002-997,16,IGHV1-2*02_IGKV1-33*01_15_7_True_G002-997_1,1
3.0,G002-997,16,IGHV1-2*02_IGKV1-33*01_15_7_True_G002-997_12,2
3.0,G002-997,16,IGHV1-2*02_IGKV1-33*01_15_7_True_G002-997_14,1
3.0,G002-997,16,IGHV1-2*02_IGKV1-33*01_15_7_True_G002-997_17,1
3.0,G002-997,16,IGHV1-2*02_IGKV1-33*01_15_7_True_G002-997_19,1
3.0,G002-997,16,IGHV1-2*02_IGKV1-33*01_15_7_True_G002-997_2,1
3.0,G002-997,16,IGHV1-2*02_IGKV1-33*01_15_7_True_G002-997_20,1
3.0,G002-997,16,IGHV1-2*02_IGKV1-33*01_15_7_True_G002-997_21,1
3.0,G002-997,16,IGHV1-2*02_IGKV1-33*01_15_7_True_G002-997_25,1
3.0,G002-997,16,IGHV1-2*02_IGKV1-33*01_15_7_True_G002-997_26,1
3.0,G002-997,16,IGHV1-2*02_IGKV1-33*01_15_7_True_G002-997_27,1
3.0,G002-997,16,IGHV1-2*02_IGKV1-33*01_15_7_True_G002-997_28,1
3.0,G002-997,16,IGHV1-2*02_IGKV1-33*01_15_7_True_G002-997_29,1
3.0,G002-997,16,IGHV1-2*02_IGKV1-33*01_15_7_True_G002-997_30,1
3.0,G002-997,16,IGHV1-2*02_IGKV1-33*01_15_7_True_G002-997_31,1
3.0,G002-997,16,IGHV1-2*02_IGKV1-33*01_15_7_True_G002-997_5,1
3.0,G002-997,16,IGHV1-2*02_IGKV1-33*01_16_7_True_G002-997_0,1
3.0,G002-997,16,IGHV1-2*02_IGKV1-33*01_16_7_True_G002-997_1,8
3.0,G002-997,16,IGHV1-2*02_IGKV1-33*01_16_7_True_G002-997_14,1
3.0,G002-997,16,IGHV1-2*02_IGKV1-33*01_16_7_True_G002-997_15,1
3.0,G002-997,16,IGHV1-2*02_IGKV1-33*01_16_7_True_G002-997_17,1
3.0,G002-997,16,IGHV1-2*02_IGKV1-33*01_16_7_True_G002-997_18,1
3.0,G002-997,16,IGHV1-2*02_IGKV1-33*01_16_7_True_G002-997_19,1
3.0,G002-997,16,IGHV1-2*02_IGKV1-33*01_16_7_True_G002-997_20,1
3.0,G002-997,16,IGHV1-2*02_IGKV1-33*01_16_7_True_G002-997_23,1
3.0,G002-997,16,IGHV1-2*02_IGKV1-33*01_16_7_True_G002-997_24,1
3.0,G002-997,16,IGHV1-2*02_IGKV1-33*01_16_7_True_G002-997_25,1
3.0,G002-997,16,IGHV1-2*02_IGKV1-33*01_16_7_True_G002-997_26,1
3.0,G002-997,16,IGHV1-2*02_IGKV1-33*01_16_7_True_G002-997_27,1
3.0,G002-997,16,IGHV1-2*02_IGKV1-33*01_16_7_True_G002-997_3,1
3.0,G002-997,16,IGHV1-2*02_IGKV1-33*01_16_7_True_G002-997_8,1
3.0,G002-997,16,IGHV1-2*02_IGKV1-33*01_17_7_True_G002-997_0,2
3.0,G002-997,16,IGHV1-2*02_IGKV1-33*01_17_7_True_G002-997_10,1
3.0,G002-997,16,IGHV1-2*02_IGKV1-33*01_17_7_True_G002-997_4,1
3.0,G002-997,16,IGHV1-2*02_IGKV1-33*01_17_7_True_G002-997_5,1
3.0,G002-997,16,IGHV1-2*02_IGKV1-33*01_17_7_True_G002-997_6,1
3.0,G002-997,16,IGHV1-2*02_IGKV1-33*01_17_7_True_G002-997_8,1
3.0,G002-997,16,IGHV1-2*02_IGKV1-33*01_17_7_True_G002-997_9,1
3.0,G002-997,16,IGHV1-2*02_IGKV1-33*01_18_7_True_G002-997_12,1
3.0,G002-997,16,IGHV1-2*02_IGKV1-33*01_18_7_True_G002-997_8,1
3.0,G002-997,16,IGHV1-2*02_IGKV1-33*01_19_7_True_G002-997_0,1
3.0,G002-997,16,IGHV1-2*02_IGKV1-33*01_19_7_True_G002-997_3,1
3.0,G002-997,16,IGHV1-2*02_IGKV1-33*01_19_7_True_G002-997_5,1
3.0,G002-997,16,IGHV1-2*02_IGKV1-33*01_19_7_True_G002-997_7,1
3.0,G002-997,16,IGHV1-2*02_IGKV1-33*01_20_7_True_G002-997_3,1
3.0,G002-997,16,IGHV1-2*02_IGKV1-33*01_22_7_True_G002-997_1,1
3.0,G002-997,16,IGHV1-2*02_IGKV1-33*01_23_7_True_G002-997_0,1
3.0,G002-997,16,IGHV1-2*02_IGKV1-5*03_13_7_True_G002-997_0,1
3.0,G002-997,16,IGHV1-2*02_IGKV1-5*03_13_7_True_G002-997_1,1
3.0,G002-997,16,IGHV1-2*02_IGKV1-5*03_13_7_True_G002-997_2,1
3.0,G002-997,16,IGHV1-2*02_IGKV1-5*03_13_7_True_G002-997_5,1
3.0,G002-997,16,IGHV1-2*02_IGKV1-5*03_14_7_True_G002-997_10,1
3.0,G002-997,16,IGHV1-2*02_IGKV1-5*03_14_7_True_G002-997_11,1
3.0,G002-997,16,IGHV1-2*02_IGKV1-5*03_14_7_True_G002-997_12,1
3.0,G002-997,16,IGHV1-2*02_IGKV1-5*03_14_7_True_G002-997_15,1
3.0,G002-997,16,IGHV1-2*02_IGKV1-5*03_14_7_True_G002-997_2,2
3.0,G002-997,16,IGHV1-2*02_IGKV1-5*03_14_7_True_G002-997_9,1
3.0,G002-997,16,IGHV1-2*02_IGKV1-5*03_15_7_True_G002-997_0,2
3.0,G002-997,16,IGHV1-2*02_IGKV1-5*03_15_7_True_G002-997_11,1
3.0,G002-997,16,IGHV1-2*02_IGKV1-5*03_15_7_True_G002-997_14,1
3.0,G002-997,16,IGHV1-2*02_IGKV1-5*03_15_7_True_G002-997_15,1
3.0,G002-997,16,IGHV1-2*02_IGKV1-5*03_15_7_True_G002-997_16,1
3.0,G002-997,16,IGHV1-2*02_IGKV1-5*03_15_7_True_G002-997_2,2
3.0,G002-997,16,IGHV1-2*02_IGKV1-5*03_15_7_True_G002-997_5,1
3.0,G002-997,16,IGHV1-2*02_IGKV1-5*03_16_7_True_G002-997_10,1
3.0,G002-997,16,IGHV1-2*02_IGKV1-5*03_16_7_True_G002-997_6,1
3.0,G002-997,16,IGHV1-2*02_IGKV1-5*03_16_7_True_G002-997_7,1
3.0,G002-997,16,IGHV1-2*02_IGKV1-5*03_16_7_True_G002-997_8,1
3.0,G002-997,16,IGHV1-2*02_IGKV1-5*03_16_7_True_G002-997_9,1
3.0,G002-997,16,IGHV1-2*02_IGKV1-5*03_17_7_True_G002-997_3,1
3.0,G002-997,16,IGHV1-2*02_IGKV1-5*03_17_7_True_G002-997_4,1
3.0,G002-997,16,IGHV1-2*02_IGKV1-5*03_18_7_True_G002-997_4,1
3.0,G002-997,16,IGHV1-2*02_IGKV1-5*03_18_7_True_G002-997_5,1
3.0,G002-997,16,IGHV1-2*02_IGKV1-5*03_18_7_True_G002-997_6,1
3.0,G002-997,16,IGHV1-2*02_IGKV1-5*03_18_7_True_G002-997_9,1
3.0,G002-997,16,IGHV1-2*02_IGKV1-5*03_19_7_True_G002-997_3,1
3.0,G002-997,16,IGHV1-2*02_IGKV1-5*03_19_7_True_G002-997_4,1
3.0,G002-997,16,IGHV1-2*02_IGKV1-5*03_20_7_True_G002-997_1,1
3.0,G002-997,16,IGHV1-2*02_IGKV1-5*03_20_7_True_G002-997_2,1
3.0,G002-997,16,IGHV1-2*02_IGKV1-5*03_21_7_True_G002-997_0,1
3.0,G002-997,16,IGHV1-2*02_IGKV1-5*03_21_7_True_G002-997_3,1
3.0,G002-997,16,IGHV1-2*02_IGKV1-5*03_22_7_True_G002-997_0,1
3.0,G002-997,16,IGHV1-2*02_IGKV1-9*01_15_7_True_G002-997_0,1
3.0,G002-997,16,IGHV1-2*02_IGKV1-9*01_17_7_True_G002-997_0,1
3.0,G002-997,16,IGHV1-2*02_IGKV3-11*01_22_7_True_G002-997_0,1
3.0,G002-997,16,IGHV1-2*02_IGKV3-15*01_13_7_True_G002-997_2,1
3.0,G002-997,16,IGHV1-2*02_IGKV3-15*01_14_7_True_G002-997_1,1
3.0,G002-997,16,IGHV1-2*02_IGKV3-15*01_15_7_True_G002-997_1,1
3.0,G002-997,16,IGHV1-2*02_IGKV3-15*01_15_7_True_G002-997_2,1
3.0,G002-997,16,IGHV1-2*02_IGKV3-15*01_15_7_True_G002-997_3,1
3.0,G002-997,16,IGHV1-2*02_IGKV3-15*01_16_7_True_G002-997_10,1
3.0,G002-997,16,IGHV1-2*02_IGKV3-15*01_16_7_True_G002-997_11,1
3.0,G002-997,16,IGHV1-2*02_IGKV3-15*01_16_7_True_G002-997_5,1
3.0,G002-997,16,IGHV1-2*02_IGKV3-15*01_16_7_True_G002-997_7,1
3.0,G002-997,16,IGHV1-2*02_IGKV3-15*01_16_7_True_G002-997_8,1
3.0,G002-997,16,IGHV1-2*02_IGKV3-15*01_16_7_True_G002-997_9,1
3.0,G002-997,16,IGHV1-2*02_IGKV3-15*01_17_7_True_G002-997_2,1
3.0,G002-997,16,IGHV1-2*02_IGKV3-15*01_17_7_True_G002-997_4,1
3.0,G002-997,16,IGHV1-2*02_IGKV3-15*01_18_7_True_G002-997_1,1
3.0,G002-997,16,IGHV1-2*02_IGKV3-20*01_11_7_True_G002-997_0,1
3.0,G002-997,16,IGHV1-2*02_IGKV3-20*01_12_7_True_G002-997_3,1
3.0,G002-997,16,IGHV1-2*02_IGKV3-20*01_13_7_True_G002-997_3,1
3.0,G002-997,16,IGHV1-2*02_IGKV3-20*01_13_7_True_G002-997_5,1
3.0,G002-997,16,IGHV1-2*02_IGKV3-20*01_13_7_True_G002-997_6,1
3.0,G002-997,16,IGHV1-2*02_IGKV3-20*01_14_7_True_G002-997_10,1
3.0,G002-997,16,IGHV1-2*02_IGKV3-20*01_14_7_True_G002-997_5,1
3.0,G002-997,16,IGHV1-2*02_IGKV3-20*01_14_7_True_G002-997_6,1
3.0,G002-997,16,IGHV1-2*02_IGKV3-20*01_14_7_True_G002-997_8,1
3.0,G002-997,16,IGHV1-2*02_IGKV3-20*01_14_7_True_G002-997_9,1
3.0,G002-997,16,IGHV1-2*02_IGKV3-20*01_15_7_True_G002-997_0,1
3.0,G002-997,16,IGHV1-2*02_IGKV3-20*01_15_7_True_G002-997_1,2
3.0,G002-997,16,IGHV1-2*02_IGKV3-20*01_15_7_True_G002-997_12,1
3.0,G002-997,16,IGHV1-2*02_IGKV3-20*01_15_7_True_G002-997_13,2
3.0,G002-997,16,IGHV1-2*02_IGKV3-20*01_15_7_True_G002-997_15,1
3.0,G002-997,16,IGHV1-2*02_IGKV3-20*01_15_7_True_G002-997_16,1
3.0,G002-997,16,IGHV1-2*02_IGKV3-20*01_15_7_True_G002-997_18,1
3.0,G002-997,16,IGHV1-2*02_IGKV3-20*01_15_7_True_G002-997_19,1
3.0,G002-997,16,IGHV1-2*02_IGKV3-20*01_15_7_True_G002-997_20,1
3.0,G002-997,16,IGHV1-2*02_IGKV3-20*01_15_7_True_G002-997_21,1
3.0,G002-997,16,IGHV1-2*02_IGKV3-20*01_15_7_True_G002-997_6,1
3.0,G002-997,16,IGHV1-2*02_IGKV3-20*01_16_7_True_G002-997_0,2
3.0,G002-997,16,IGHV1-2*02_IGKV3-20*01_16_7_True_G002-997_10,1
3.0,G002-997,16,IGHV1-2*02_IGKV3-20*01_16_7_True_G002-997_15,1
3.0,G002-997,16,IGHV1-2*02_IGKV3-20*01_16_7_True_G002-997_17,1
3.0,G002-997,16,IGHV1-2*02_IGKV3-20*01_16_7_True_G002-997_18,1
3.0,G002-997,16,IGHV1-2*02_IGKV3-20*01_16_7_True_G002-997_4,1
3.0,G002-997,16,IGHV1-2*02_IGKV3-20*01_16_7_True_G002-997_8,1
3.0,G002-997,16,IGHV1-2*02_IGKV3-20*01_16_7_True_G002-997_9,1
3.0,G002-997,16,IGHV1-2*02_IGKV3-20*01_17_7_True_G002-997_10,1
3.0,G002-997,16,IGHV1-2*02_IGKV3-20*01_17_7_True_G002-997_6,1
3.0,G002-997,16,IGHV1-2*02_IGKV3-20*01_18_7_True_G002-997_0,2
3.0,G002-997,16,IGHV1-2*02_IGKV3-20*01_18_7_True_G002-997_10,1
3.0,G002-997,16,IGHV1-2*02_IGKV3-20*01_18_7_True_G002-997_3,1
3.0,G002-997,16,IGHV1-2*02_IGKV3-20*01_18_7_True_G002-997_5,1
3.0,G002-997,16,IGHV1-2*02_IGKV3-20*01_18_7_True_G002-997_7,1
3.0,G002-997,16,IGHV1-2*02_IGKV3-20*01_18_7_True_G002-997_8,1
3.0,G002-997,16,IGHV1-2*02_IGKV3-20*01_20_7_True_G002-997_0,1
3.0,G002-997,16,IGHV1-2*02_IGKV3-20*01_20_7_True_G002-997_3,1
3.0,G002-997,16,IGHV1-2*02_IGKV3-20*01_20_7_True_G002-997_4,1
3.0,G002-997,16,IGHV1-2*02_IGKV3-20*01_20_7_True_G002-997_5,1
3.0,G002-997,16,IGHV1-2*02_IGKV3-20*01_21_7_True_G002-997_0,1
3.0,G002-997,16,IGHV1-2*02_IGKV3-20*01_21_7_True_G002-997_1,1
3.0,G002-997,16,IGHV1-2*02_IGKV3-20*01_24_7_True_G002-997_1,1
3.0,G002-997,16,IGHV1-2*02_IGKV3D-15*01_13_7_True_G002-997_0,1
3.0,G002-997,16,IGHV1-2*02_IGKV4-1*01_15_7_True_G002-997_1,1
3.0,G002-997,16,IGHV1-2*02_IGKV4-1*01_16_7_True_G002-997_0,1
3.0,G002-997,16,IGHV1-2*02_IGKV4-1*01_19_7_True_G002-997_0,1
3.0,G002-997,16,IGHV1-2*02_IGLV2-14*01_16_7_True_G002-997_1,1
3.0,G002-997,16,IGHV1-2*02_IGLV2-23*02_15_7_True_G002-997_0,1
3.0,G002-997,16,IGHV1-2*02_IGLV2-23*02_16_7_True_G002-997_0,1
3.0,G002-997,16,IGHV1-2*02_IGLV2-8*01_13_7_True_G002-997_0,1
3.0,G002-997,16,IGHV1-2*02_IGLV3-21*01_17_7_True_G002-997_0,1
3.0,G002-997,16,IGHV1-2*04_IGKV1-27*01_17_7_True_G002-997_0,1
3.0,G002-997,16,IGHV1-2*04_IGKV1-33*01_13_7_True_G002-997_0,1
3.0,G002-997,16,IGHV1-2*04_IGKV1-33*01_17_7_True_G002-997_0,1
3.0,G002-997,16,IGHV1-2*04_IGKV1-5*03_14_7_True_G002-997_0,1
3.0,G002-997,16,IGHV1-2*04_IGKV1-5*03_16_7_True_G002-997_1,1
3.0,G002-997,16,IGHV1-2*04_IGKV1-5*03_16_7_True_G002-997_2,1
3.0,G002-997,16,IGHV1-2*04_IGKV1-5*03_17_7_True_G002-997_0,2
3.0,G002-997,16,IGHV1-2*04_IGKV1-5*03_17_7_True_G002-997_3,1
3.0,G002-997,16,IGHV1-2*04_IGKV1-5*03_18_7_True_G002-997_0,1
3.0,G002-997,16,IGHV1-2*04_IGKV3-15*01_18_7_True_G002-997_0,1
3.0,G002-997,16,IGHV1-2*04_IGKV3-20*01_15_7_True_G002-997_2,1
3.0,G002-997,16,IGHV1-2*04_IGKV3-20*01_15_7_True_G002-997_3,1
3.0,G002-997,16,IGHV1-2*04_IGKV3-20*01_15_7_True_G002-997_4,1
3.0,G002-997,16,IGHV1-2*04_IGKV3-20*01_15_7_True_G002-997_5,1
3.0,G002-997,16,IGHV1-2*04_IGKV3-20*01_16_7_True_G002-997_1,1
3.0,G002-997,16,IGHV1-2*04_IGKV3-20*01_17_7_True_G002-997_0,1
3.0,G002-997,16,IGHV1-2*04_IGKV3-20*01_17_7_True_G002-997_1,1
3.0,G002-997,16,IGHV1-2*04_IGKV3-20*01_18_7_True_G002-997_0,1
3.0,G002-997,16,IGHV1-2*04_IGKV3-20*01_21_7_True_G002-997_0,1
3.0,G002-997,16,IGHV1-2*04_IGLV2-23*02_13_7_True_G002-997_0,1
3.0,G002-997,16,IGHV1-2*04_IGLV2-8*01_13_7_True_G002-997_0,1
3.0,G002-997,16,IGHV1-2*04_IGLV2-8*01_17_7_True_G002-997_0,1
4.0,G002-119,16,IGHV1-2*02_IGKV1-27*01_18_7_True_G002-119_0,1
4.0,G002-119,16,IGHV1-2*02_IGKV1-33*01_12_7_True_G002-119_1,1
4.0,G002-119,16,IGHV1-2*02_IGKV1-33*01_13_7_True_G002-119_0,1
4.0,G002-119,16,IGHV1-2*02_IGKV1-33*01_13_7_True_G002-119_3,1
4.0,G002-119,16,IGHV1-2*02_IGKV1-33*01_13_7_True_G002-119_5,1
4.0,G002-119,16,IGHV1-2*02_IGKV1-33*01_14_7_True_G002-119_1,1
4.0,G002-119,16,IGHV1-2*02_IGKV1-33*01_14_7_True_G002-119_6,1
4.0,G002-119,16,IGHV1-2*02_IGKV1-33*01_15_7_True_G002-119_0,1
4.0,G002-119,16,IGHV1-2*02_IGKV1-33*01_15_7_True_G002-119_11,1
4.0,G002-119,16,IGHV1-2*02_IGKV1-33*01_15_7_True_G002-119_15,1
4.0,G002-119,16,IGHV1-2*02_IGKV1-33*01_15_7_True_G002-119_2,1
4.0,G002-119,16,IGHV1-2*02_IGKV1-33*01_16_7_True_G002-119_0,1
4.0,G002-119,16,IGHV1-2*02_IGKV1-33*01_16_7_True_G002-119_1,1
4.0,G002-119,16,IGHV1-2*02_IGKV1-33*01_16_7_True_G002-119_11,1
4.0,G002-119,16,IGHV1-2*02_IGKV1-33*01_16_7_True_G002-119_12,1
4.0,G002-119,16,IGHV1-2*02_IGKV1-33*01_16_7_True_G002-119_16,1
4.0,G002-119,16,IGHV1-2*02_IGKV1-33*01_16_7_True_G002-119_17,1
4.0,G002-119,16,IGHV1-2*02_IGKV1-33*01_16_7_True_G002-119_18,1
4.0,G002-119,16,IGHV1-2*02_IGKV1-33*01_17_7_True_G002-119_0,1
4.0,G002-119,16,IGHV1-2*02_IGKV1-33*01_17_7_True_G002-119_1,1
4.0,G002-119,16,IGHV1-2*02_IGKV1-33*01_17_7_True_G002-119_11,1
4.0,G002-119,16,IGHV1-2*02_IGKV1-33*01_17_7_True_G002-119_13,1
4.0,G002-119,16,IGHV1-2*02_IGKV1-33*01_17_7_True_G002-119_2,4
4.0,G002-119,16,IGHV1-2*02_IGKV1-33*01_17_7_True_G002-119_7,1
4.0,G002-119,16,IGHV1-2*02_IGKV1-33*01_18_7_True_G002-119_2,1
4.0,G002-119,16,IGHV1-2*02_IGKV1-33*01_19_7_True_G002-119_1,1
4.0,G002-119,16,IGHV1-2*02_IGKV1-33*01_19_7_True_G002-119_2,1
4.0,G002-119,16,IGHV1-2*02_IGKV1-33*01_22_7_True_G002-119_1,1
4.0,G002-119,16,IGHV1-2*02_IGKV1-5*03_13_7_True_G002-119_0,2
4.0,G002-119,16,IGHV1-2*02_IGKV1-5*03_14_7_True_G002-119_1,1
4.0,G002-119,16,IGHV1-2*02_IGKV1-5*03_14_7_True_G002-119_3,1
4.0,G002-119,16,IGHV1-2*02_IGKV1-5*03_15_7_True_G002-119_0,2
4.0,G002-119,16,IGHV1-2*02_IGKV1-5*03_15_7_True_G002-119_10,1
4.0,G002-119,16,IGHV1-2*02_IGKV1-5*03_15_7_True_G002-119_11,1
4.0,G002-119,16,IGHV1-2*02_IGKV1-5*03_16_7_True_G002-119_0,1
4.0,G002-119,16,IGHV1-2*02_IGKV1-5*03_16_7_True_G002-119_11,1
4.0,G002-119,16,IGHV1-2*02_IGKV1-5*03_16_7_True_G002-119_12,1
4.0,G002-119,16,IGHV1-2*02_IGKV1-5*03_16_7_True_G002-119_13,1
4.0,G002-119,16,IGHV1-2*02_IGKV1-5*03_16_7_True_G002-119_9,1
4.0,G002-119,16,IGHV1-2*02_IGKV1-5*03_17_7_True_G002-119_0,1
4.0,G002-119,16,IGHV1-2*02_IGKV1-5*03_17_7_True_G002-119_10,1
4.0,G002-119,16,IGHV1-2*02_IGKV1-5*03_17_7_True_G002-119_11,1
4.0,G002-119,16,IGHV1-2*02_IGKV1-5*03_17_7_True_G002-119_7,1
4.0,G002-119,16,IGHV1-2*02_IGKV1-5*03_17_7_True_G002-119_8,1
4.0,G002-119,16,IGHV1-2*02_IGKV1-5*03_18_7_True_G002-119_0,1
4.0,G002-119,16,IGHV1-2*02_IGKV1-5*03_19_7_True_G002-119_0,1
4.0,G002-119,16,IGHV1-2*02_IGKV1-5*03_19_7_True_G002-119_1,1
4.0,G002-119,16,IGHV1-2*02_IGKV1-5*03_19_7_True_G002-119_2,1
4.0,G002-119,16,IGHV1-2*02_IGKV1-5*03_22_7_True_G002-119_0,1
4.0,G002-119,16,IGHV1-2*02_IGKV3-15*01_13_7_True_G002-119_1,1
4.0,G002-119,16,IGHV1-2*02_IGKV3-15*01_14_7_True_G002-119_0,1
4.0,G002-119,16,IGHV1-2*02_IGKV3-15*01_14_7_True_G002-119_1,1
4.0,G002-119,16,IGHV1-2*02_IGKV3-15*01_15_7_True_G002-119_0,1
4.0,G002-119,16,IGHV1-2*02_IGKV3-15*01_15_7_True_G002-119_7,1
4.0,G002-119,16,IGHV1-2*02_IGKV3-15*01_15_7_True_G002-119_8,1
4.0,G002-119,16,IGHV1-2*02_IGKV3-15*01_16_7_True_G002-119_1,1
4.0,G002-119,16,IGHV1-2*02_IGKV3-15*01_16_7_True_G002-119_3,1
4.0,G002-119,16,IGHV1-2*02_IGKV3-15*01_16_7_True_G002-119_4,1
4.0,G002-119,16,IGHV1-2*02_IGKV3-15*01_16_7_True_G002-119_9,1
4.0,G002-119,16,IGHV1-2*02_IGKV3-15*01_17_7_True_G002-119_0,3
4.0,G002-119,16,IGHV1-2*02_IGKV3-15*01_17_7_True_G002-119_2,1
4.0,G002-119,16,IGHV1-2*02_IGKV3-15*01_17_7_True_G002-119_3,1
4.0,G002-119,16,IGHV1-2*02_IGKV3-15*01_17_7_True_G002-119_5,1
4.0,G002-119,16,IGHV1-2*02_IGKV3-15*01_17_7_True_G002-119_6,5
4.0,G002-119,16,IGHV1-2*02_IGKV3-15*01_18_7_True_G002-119_2,1
4.0,G002-119,16,IGHV1-2*02_IGKV3-15*01_19_7_True_G002-119_0,1
4.0,G002-119,16,IGHV1-2*02_IGKV3-15*01_19_7_True_G002-119_1,1
4.0,G002-119,16,IGHV1-2*02_IGKV3-20*01_13_7_True_G002-119_1,1
4.0,G002-119,16,IGHV1-2*02_IGKV3-20*01_14_7_True_G002-119_0,1
4.0,G002-119,16,IGHV1-2*02_IGKV3-20*01_14_7_True_G002-119_3,1
4.0,G002-119,16,IGHV1-2*02_IGKV3-20*01_14_7_True_G002-119_5,1
4.0,G002-119,16,IGHV1-2*02_IGKV3-20*01_14_7_True_G002-119_7,1
4.0,G002-119,16,IGHV1-2*02_IGKV3-20*01_14_7_True_G002-119_8,1
